alias,lang_id,source
"An esoteric programming language (ess-oh-terr-ick), or esolang, is a computer programming language designed to experiment with weird ideas, to be hard to program in, or as a joke, rather than for practical use.",an-esoteric-programming-language-ess-oh-terr-ick-or-esolang-is-a-computer-programming-language-designed-to-experiment-with-weird-ideas-to-be-hard-to-program-in-or-as-a-joke-rather-than-for-practical-use.,self
An Odd Rewriting System,an-odd-rewriting-system,self
An unusable esolang made with an one-line interpreter and a long name,an-unusable-esolang-made-with-an-one-line-interpreter-and-a-long-name,self
ana,ana,self
AnalLang,anallang,self
Analog Synth,analog-synth,self
Analogia,analogia,self
Analscript,analscript,self
Analytical Engine Programming Cards,analytical-engine-programming-cards,self
analytical-engine-machine,analytical-engine-machine,self
Anarcheat,anarcheat,self
Anarchysm,anarchysm,self
And,and,self
And then,and-then,self
and-or,and-or,self
andante,andante,self
andorra,andorra,self
andorra-i,andorra-i,self
Andrei Machine 9000,andrei-machine-9000,self
Andrew's Programming Language,andrew-s-programming-language,self
android,android,self
Andromeda,andromeda,self
Anemone,anemone,self
angelscript,angelscript,self
ANGL,angl,self
angr,angr,self
Angry people outside my house,angry-people-outside-my-house,self
Anguish,anguish,self
Animosian,animosian,self
ANItka,anitka,self
anna,anna,self
AnnieFlow,annieflow,self
Annihilator,annihilator,self
Annoying Alice 2D,annoying-alice-2d,self
AnnoyingScript,annoyingscript,self
AnnoyStack,annoystack,self
Another Finite State Brainfuck,another-finite-state-brainfuck,self
Another Pi Language,another-pi-language,self
AnruBfiankc,anrubfiankc,self
Ans,ans,self
ans-mumps,ans-mumps,self
ansi-basic,ansi-basic,self
Answer Set Programming,answer-set-programming,self
Ant,ant,self
Ant Hill,ant-hill,self
ant-build-system,ant-build-system,self
ante,ante,self
ante-esolang,ante-esolang,self
Antgrid,antgrid,self
antha,antha,self
Anti-Array,anti-array,self
Anti-Machine language,anti-machine-language,self
Anti-myself language,anti-myself-language,self
Anti-Plushie language,anti-plushie-language,self
Anti-Plushie language DIY,anti-plushie-language-diy,self
AntiDupCall,antidupcall,self
Antigram,antigram,self
AntiLang,antilang,self
Antlers,antlers,self
antlr,antlr,self
Ants,ants,self
Anyfix,anyfix,self
AnyGolf,anygolf,self
AnyPL,anypl,self
Anyways,anyways,self
AoA,aoa,self
!aoQ):,aoq,self
apache,apache,self
apache,apacheconf,linguist
Apache Groovy,apache-groovy,self
apache-cassandra,apache-cassandra,self
apache-derby,apache-derby,self
apache-hbase,apache-hbase,self
apache-phoenix,apache-phoenix,self
apache-velocity,apache-velocity,self
apacheconf,apacheconf,self
apar,apar,self
aparel,aparel,self
ape100,ape100,self
Apers Assembly,apers-assembly,self
apescript,apescript,self
apex,apex,self
Aphasia,aphasia,self
api-blueprint,api-blueprint,self
apkbuild,alpine-abuild,linguist
apl,apl,self
APL (programming language),apl-programming-language,self
apl-gpss,apl-gpss,self
apl-hp,apl-hp,self
apl-z80,apl-z80,self
apl2,apl2,self
APLASYOFFW,aplasyoffw,self
APLBAONWSJAS,aplbaonwsjas,self
aplette,aplette,self
aplgol,aplgol,self
aplgol-2,aplgol-2,self
aplo,aplo,self
aplus,aplus,self
aplusplus,aplusplus,self
APLWSI,aplwsi,self
aplx,aplx,self
APOL,apol,self
Apollo (PSTF),apollo-pstf,self
apollo-guidance-computer,apollo-guidance-computer,self
apostle,apostle,self
appcode-editor,appcode-editor,self
Append,append,self
appl-a,appl-a,self
Apple Pie,apple-pie,self
Apple (programming language),apple-programming-language,self
apple-1-machine,apple-1-machine,self
apple-basic,apple-basic,self
apple-prodos,apple-prodos,self
Apple3.14,apple3.14,self
apples,applescript,linguist
applescript,applescript,self
applesoft-basic,applesoft-basic,self
applog,applog,self
Apraxia,apraxia,self
april,april,self
aprol,aprol,self
apse,apse,self
Apsw,apsw,self
apt,apt,self
apt-pm,apt-pm,self
apter-f,apter-f,self
Apysi,apysi,self
Aq Qoyunlu,aq-qoyunlu,self
aqasm,aqasm,self
aql,aql,self
aquarius-prolog,aquarius-prolog,self
Aquas,aquas,self
arabic-numerals,arabic-numerals,self
arablan,arablan,self
arango-db,arango-db,self
Arbol,arbol,self
Arborealis,arborealis,self
arbortext-command-language,arbortext-command-language,self
arc,arc,self
arc-assembly,arc-assembly,self
arc-isa,arc-isa,self
arch,arch,self
Arch is the best!,arch-is-the-best,self
Arch is the best! without a quine,arch-is-the-best-without-a-quine,self
archi,archi,self
Archway,archway,self
arctic,arctic,self
arduino,arduino,self
arend,arend,self
Arepo,arepo,self
aretext,aretext,self
arexx,arexx,self
arexx,rexx,linguist
arezzo-notation,arezzo-notation,self
argdown,argdown,self
ARGENTOS,argentos,self
Argh!,argh,self
argon,argon,self
argos,argos,self
argus,argus,self
Arís,aris,self
arith-matic,arith-matic,self
Arithmetic,arithmetic,self
arjuna,arjuna,self
ark,ark,self
ark-lang,ark-lang,self
arkscript,arkscript,self
arm,arm,self
arm-templates,arm-templates,self
armani,armani,self
ARMLite,armlite,self
Armok,armok,self
Arn,arn,self
ArnoldC,arnoldc,self
"Around and around, sleeping sound",around-and-around-sleeping-sound,self
AroundEnglish,aroundenglish,self
arquero,arquero,self
Arra,arra,self
Array Changer,array-changer,self
ArrayFuck,arrayfuck,self
Arraything,arraything,self
arret,arret,self
arrow,arrow,self
Arrow (language),arrow-language,self
arrow-format,arrow-format,self
Arrowey,arrowey,self
ArrowFuck,arrowfuck,self
Arrowhead,arrowhead,self
ArrowQueue,arrowqueue,self
Arrows,arrows,self
Arrows only,arrows-only,self
Arsel,arsel,self
Arsm,arsm,self
Art3d,art3d,self
arta,arta,self
Artemis,artemis,self
Arthmtc,arthmtc,self
artspeak,artspeak,self
ArtState,artstate,self
arturo,arturo,self
arvelie-format,arvelie-format,self
arweave,arweave,self
as3,actionscript,linguist
Ascenic,ascenic,self
Ascet,ascet,self
ascii,ascii,self
ASCII art,ascii-art,self
ASCII Code,ascii-code,self
ascii stl,stl,linguist
ascii-armor,ascii-armor,self
Ascii²,ascii2,self
asciidoc,asciidoc,self
asciidots,asciidots,self
ASCIIfuck,asciifuck,self
AsciiFunc,asciifunc,self
asciimath,asciimath,self
ASCIIORb,asciiorb,self
Asd,asd,self
asdf,asdf,self
Asdfjkl;,asdfjkl,self
Ases,ases,self
asf-sdf,asf-sdf,self
Ash,ash,self
ashmedai,ashmedai,self
Ashtol,ashtol,self
Asic,asic,self
asic-programming-language,asic-programming-language,self
Asig,asig,self
Ask,ask,self
ASL,asl,self
ASM,asm,self
asm,assembly,linguist
Asm2bf,asm2bf,self
asmjs,asmjs,self
Asmlang,asmlang,self
asn-1,asn-1,self
ASN.1,asn.1,self
asp,asp,self
asp,classic-asp,linguist
asp.net,asp.net,self
Asparagus,asparagus,self
aspectcpp,aspectcpp,self
aspectj,aspectj,self
aspen,aspen,self
AsPL,aspl,self
aspol,aspol,self
aspx,asp.net,linguist
aspx-vb,asp.net,linguist
ASRL?,asrl,self
Assembely,assembely,self
Assemble,assemble,self
Assemblei,assemblei,self
Assembler,assembler,self
AssemblerFuck,assemblerfuck,self
AssemblerFuck++,assemblerfuck-plus-plus,self
Assembliera,assembliera,self
Assembly,assembly,self
Assembly But Worse,assembly-but-worse,self
Assembly Line,assembly-line,self
assembly-language,assembly-language,self
Assemblyfuck,assemblyfuck,self
assemblyscript,assemblyscript,self
Assign,assign,self
Assignless,assignless,self
associons,associons,self
asspegique,asspegique,self
Ast*R***,ast-r,self
astatine,astatine,self
asterisk,asterisk,self
asterius-compiler,asterius-compiler,self
ASTLang,astlang,self
astlog,astlog,self
Astridec,astridec,self
astro,astro,self
astroml,astroml,self
Astroscript,astroscript,self
Asvi,asvi,self
asymptote,asymptote,self
AT,at,self
At some land,at-some-land,self
Atamagaokashii,atamagaokashii,self
atari-basic,atari-basic,self
atari-microsoft-basic,atari-microsoft-basic,self
atari-st-basic,atari-st-basic,self
~ATH,ath,self
atlas,atlas,self
atlas-autocode,atlas-autocode,self
Atle,atle,self
atmel-avr,atmel-avr,self
atol,atol,self
atom,atom,self
atom-editor,atom-editor,self
atomese,atomese,self
atomo,atomo,self
atomos,atomos,self
atomspace,atomspace,self
atprotocol,atprotocol,self
ats,ats,self
ats2,ats,linguist
ATSML,atsml,self
attempto,attempto,self
attic-numerals,attic-numerals,self
AttoASM,attoasm,self
attoparsec,attoparsec,self
atx,atx,self
ATZ,atz,self
au3,autoit,linguist
Aubergine,aubergine,self
aubit-4gl,aubit-4gl,self
Aucke,aucke,self
AuFI,aufi,self
augeas,augeas,self
augment,augment,self
aui,aui,self
aui-lang,aui-lang,self
Auld Lang,auld-lang,self
Auo,auo,self
Auphics,auphics,self
aur-pm,aur-pm,self
Aura,aura,self
aurora,aurora,self
austral,austral,self
autasim,autasim,self
Autism (Unary),autism-unary,self
autocad-app,autocad-app,self
autocode,autocode,self
autocoder,autocoder,self
autocoder-ii,autocoder-ii,self
autocoder-iii,autocoder-iii,self
AutoColdKey,autocoldkey,self
autoconf,autoconf,self
autoconf,m4sugar,linguist
AutoCorrect,autocorrect,self
autodraft,autodraft,self
autogrp,autogrp,self
autohotkey,autohotkey,self
autoit,autoit,self
AutoIt3,autoit,linguist
AutoItScript,autoit,linguist
autolisp,autolisp,self
autoloft,autoloft,self
autology,autology,self
automast,automast,self
AutomataFuck,automatafuck,self
automath,automath,self
automator,automator,self
Automod-D,automod-d,self
AutoMouse,automouse,self
autopromt,autopromt,self
Autopsy,autopsy,self
AutProL,autprol,self
avail,avail,self
avalon-common-lisp,avalon-common-lisp,self
averest,averest,self
avi-synth,avi-synth,self
avr,avr,self
avro,avro,self
Avro IDL,avro-idl,self
AWA5.0,awa5.0,self
Awib,awib,self
awk,awk,self
awl,awl,self
AWO,awo,self
aws,aws,self
Ax,ax,self
axcess,axcess,self
axio,axio,self
axiom,axiom,self
axiom-computer-algebra-system,axiom-computer-algebra-system,self
Axios,axios,self
Axo,axo,self
axt-format,axt-format,self
Aya,aya,self
Az,az,self
aztec-c,aztec-c,self
azure,azure,self
AzureHeartC,azureheartc,self
b,b,self
B^2,b-2,self
B)?A,b-a,self
B automaton,b-automaton,self
B (Formal Method),b-formal-method,self
B i n a r y,b-i-n-a-r-y,self
B (None1),b-none1,self
B (programming language),b-programming-language,self
B sharp,b-sharp,self
B-16,b-16,self
B-H,b-h,self
b-line,b-line,self
B-tapemark,b-tapemark,self
B1nary,b1nary,self
B2C,b2c,self
b3-ir,b3-ir,self
b32-business-basic,b32-business-basic,self
b3d,blitzbasic,linguist
b4tran,b4tran,self
B4X,b4x,self
B9,b9,self
Baa,baa,self
Baba is program,baba-is-program,self
Baba Is You,baba-is-you,self
Babacode,babacode,self
Babalang,babalang,self
Babbage,babbage,self
Babble,babble,self
babel,babel,self
Baby Language,baby-language,self
baby-modula-3,baby-modula-3,self
Babylang,babylang,self
babylonian-numerals,babylonian-numerals,self
Bace,bace,self
back,back,self
Back Alley,back-alley,self
BackFlip,backflip,self
Backhand,backhand,self
Backpackr,backpackr,self
Backrooms,backrooms,self
Backshar,backshar,self
Backshar+,backshar+,self
Backsharp,backsharp,self
Backshift,backshift,self
Backslash Calculus,backslash-calculus,self
BackStart,backstart,self
Backtick,backtick,self
Backtracking INTERCAL,backtracking-intercal,self
BackTurn,backturn,self
Backway,backway,self
Backwords,backwords,self
Bad command or file name,bad-command-or-file-name,self
Bad command or file name/No Quine,bad-command-or-file-name-no-quine,self
Badcode,badcode,self
BadEsolangIMadeForABet,badesolangimadeforabet,self
badlanguage,badlanguage,self
BadScript,badscript,self
Bag,bag,self
bag-format,bag-format,self
BaguaFuck,baguafuck,self
Baguette,baguette,self
BAK,bak,self
BAL,bal,self
BALAE,balae,self
Balanced Parentheses,balanced-parentheses,self
balanced-ternary-notation,balanced-ternary-notation,self
balg,balg,self
balgol,balgol,self
balinda-lisp,balinda-lisp,self
ballerina,ballerina,self
ballerina-central-pm,ballerina-central-pm,self
BallisticScript,ballisticscript,self
balm,balm,self
balsa,balsa,self
baltazar,baltazar,self
baltik,baltik,self
bam-format,bam-format,self
BAM128,bam128,self
bamboo,bamboo,self
Banana Golf,banana-golf,self
Banana Scheme,banana-scheme,self
Bananaban,bananaban,self
BANCStar,bancstar,self
bancstar-programming-language,bancstar-programming-language,self
Bantas,bantas,self
Barely,barely,self
BareMinimum,bareminimum,self
barrel,barrel,self
BARREN,barren,self
Barrous,barrous,self
bartok,bartok,self
Base2e15text,base2e15text,self
base32,base32,self
base64,base64,self
Base64 Text,base64-text,self
baseball,baseball,self
basel,basel,self
Baselang,baselang,self
Baselang Broad,baselang-broad,self
bash,bash,self
bash,shell,linguist
Bash: foo: No such file or directory,bash-foo-no-such-file-or-directory,self
bash session,shellsession,linguist
basic,basic,self
basic for android,b4x,linguist
Basic Input/Output Commands,basic-input-output-commands,self
Basic Stack,basic-stack,self
basic-11,basic-11,self
basic-256,basic-256,self
basic-ap,basic-ap,self
basic-e,basic-e,self
basic-pdp-1-lisp,basic-pdp-1-lisp,self
basic-plus,basic-plus,self
basic-programming,basic-programming,self
basic-stamp,basic-stamp,self
basic09,basic09,self
basic4android,basic4android,self
basic4gl,basic4gl,self
basic4ppc,basic4ppc,self
BASICER,basicer,self
Basicfuck,basicfuck,self
basicode,basicode,self
basicx,basicx,self
basil,basil,self
Basilisk,basilisk,self
Basis,basis,self
basis-universal-format,basis-universal-format,self
bat,batchfile,linguist
batari-basic,batari-basic,self
batch,batch,self
batch,batchfile,linguist
Batch No For,batch-no-for,self
Batchfile,batchfile,self
bato,bato,self
battlestar,battlestar,self
Battlethought,battlethought,self
Bauberqueue,bauberqueue,self
baudot-code,baudot-code,self
Baulk,baulk,self
bawk,bawk,self
Bawkbawk,bawkbawk,self
Bawkbawk²,bawkbawk2,self
bayer-expressions,bayer-expressions,self
Bayes Leaf,bayes-leaf,self
bayes-equation,bayes-equation,self
baysick,baysick,self
Baz,baz,self
bazaar,bazaar,self
bazel,bazel,self
bazel,starlark,linguist
Bbblang,bbblang,self
bbc-basic,bbc-basic,self
bbcode,bbcode,self
Bbe doc downloadable,bbe-doc-downloadable,self
bbj,bbj,self
bbn-lisp,bbn-lisp,self
Bbtos,bbtos,self
bbx,bbx,self
bc,bc,self
bc-neliac,bc-neliac,self
BCDFuck,bcdfuck,self
bcpl,bcpl,self
BCSD,bcsd,self
bcx,bcx,self
BDAMD,bdamd,self
bdl,bdl,self
be,berry,linguist
Be1-,be1,self
beads-lang,beads-lang,self
beagle,beagle,self
Beam,beam,self
beam-bytecode,beam-bytecode,self
beam-vm,beam-vm,self
beanshell,beanshell,self
Bear,bear,self
Bear Food,bear-food,self
beatnik,beatnik,self
Beatnik Extended,beatnik-extended,self
Beautiful day,beautiful-day,self
beautiful-report-language,beautiful-report-language,self
bebasic,bebasic,self
bed-format,bed-format,self
Beditasm,beditasm,self
Bedroom,bedroom,self
bedsocs,bedsocs,self
Bedtime,bedtime,self
bee,bee,self
Bee literally apioforming informational page,bee-literally-apioforming-informational-page,self
beebasic,beebasic,self
Beebles,beebles,self
Beecode,beecode,self
beef,beef,self
beef-lang,beef-lang,self
Beefydie,beefydie,self
BeeJazz,beejazz,self
Beep Boop,beep-boop,self
Beeping cyclic tag,beeping-cyclic-tag,self
BeerLang,beerlang,self
BeeScript,beescript,self
Beeswax,beeswax,self
Beetle,beetle,self
Beets,beets,self
Befalse,befalse,self
Befinde,befinde,self
beflix,beflix,self
Beforge,beforge,self
Befreak,befreak,self
Befreege,befreege,self
Befucked,befucked,self
Befudge,befudge,self
befunge,befunge,self
Befunge/96 and 97,befunge-96-and-97,self
Befunge colored,befunge-colored,self
Befunge/index.php,befunge-index.php,self
Befunge-with-graphics,befunge-with-graphics,self
Befunk,befunk,self
begriffsschrift,begriffsschrift,self
behavior-markup-language,behavior-markup-language,self
Behavioral Description Language,behavioral-description-language,self
Behaviour,behaviour,self
bel,bel,self
bel-lang,bel-lang,self
Bell,bell,self
Belle Arti,belle-arti,self
BEN++,ben-plus-plus,self
bend,bend,self
Benul,benul,self
Bepbop,bepbop,self
ber,ber,self
berkeleydb,berkeleydb,self
berry,berry,self
BERT,bert,self
Beskew,beskew,self
Bespoke,bespoke,self
BestDirt,bestdirt,self
BestFriends.js,bestfriends.js,self
besys,besys,self
Bet,bet,self
beta,beta,self
beta-basic,beta-basic,self
Beta-Juliet and Portia,beta-juliet-and-portia,self
beta-project,beta-project,self
beta-prolog,beta-prolog,self
Betaload,betaload,self
Betamation,betamation,self
Betray,betray,self
Better Burn,better-burn,self
Betterave,betterave,self
Betterfunge,betterfunge,self
Betterlang,betterlang,self
Betul Betul BetulLang,betul-betul-betullang,self
Beturing,beturing,self
Between,between,self
Beunfunge,beunfunge,self
BF (BestCoder),bf-bestcoder,self
Bf core,bf-core,self
BF instruction extension,bf-instruction-extension,self
BF Joust,bf-joust,self
BF Lite,bf-lite,self
BF machine,bf-machine,self
BF++,bf-plus-plus,self
BF+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++,bf-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-+,self
BF+BF,bf+bf,self
BF-ASM:8,bf-asm-8,self
BF-M,bf-m,self
BF-PDA,bf-pda,self
BF-RLE,bf-rle,self
BF-SC,bf-sc,self
BF²ᵈ,bf2d,self
BFASM,bfasm,self
BFasm (discontinued),bfasm-discontinued,self
Bfbf,bfbf,self
BFBWW,bfbww,self
BFC,bfc,self
Bfcompress,bfcompress,self
BFEnet,bfenet,self
BFFB,bffb,self
BFFuck,bffuck,self
BFI,bfi,self
BFInfinity,bfinfinity,self
BFM,bfm,self
BFMacros,bfmacros,self
BFP,bfp,self
BFQ,bfq,self
BFshort,bfshort,self
BFStack,bfstack,self
Bftree,bftree,self
*bfuck,bfuck,self
BFX,bfx,self
bgraf2,bgraf2,self
Bgt,bgt,self
bh,bluespec-bh,linguist
bhsl,bhsl,self
Bias,bias,self
bibtex,bibtex,self
BibTeX Style,bibtex-style,self
Bicep,bicep,self
Bidiroop,bidiroop,self
biferno,biferno,self
Bifuck,bifuck,self
Bifus,bifus,self
Big Man Computer,big-man-computer,self
BigBrain,bigbrain,self
BigBrain Discord,bigbrain-discord,self
BigFish,bigfish,self
Bigfun,bigfun,self
bigloo,bigloo,self
bigmac,bigmac,self
Bigspace,bigspace,self
bigwig,bigwig,self
bigwig-format,bigwig-format,self
bigwig-programming-language,bigwig-programming-language,self
BIITI,biiti,self
