pl_id,field,value,source,evidence
pl/amos,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/AMOS_(programming_language)
pl/amos,paradigms,procedural,wikipedia,https://en.wikipedia.org/wiki/AMOS_(programming_language)
pl/amos,typing,static,wikipedia,https://en.wikipedia.org/wiki/AMOS_(programming_language)
pl/amos,designed_by,François Lionet,wikipedia,https://en.wikipedia.org/wiki/AMOS_(programming_language)
pl/amos,designed_by,Constantin Sotiropoulos,wikipedia,https://en.wikipedia.org/wiki/AMOS_(programming_language)
pl/amos,first_appeared,1990,wikipedia,https://en.wikipedia.org/wiki/AMOS_(programming_language)
pl/amos,influenced_by,STOS BASIC,wikipedia,https://en.wikipedia.org/wiki/AMOS_(programming_language)
pl/amos,license,BSD style license,wikipedia,https://en.wikipedia.org/wiki/AMOS_(programming_language)
pl/amos,homepage,https://web.archive.org/web/20120204085705/http://www.clickteam.com/eng/downloadcenter.php?i=58,wikipedia,https://en.wikipedia.org/wiki/AMOS_(programming_language)
pl/ampl,paradigms,multi-paradigm: declarative,wikipedia,https://en.wikipedia.org/wiki/AMPL
pl/ampl,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/AMPL
pl/ampl,designed_by,AMPL Optimization,wikipedia,https://en.wikipedia.org/wiki/AMPL
pl/ampl,designed_by,Inc,wikipedia,https://en.wikipedia.org/wiki/AMPL
pl/ampl,designed_by,Robert Fourer David Gay Brian Kernighan Bell Labs,wikipedia,https://en.wikipedia.org/wiki/AMPL
pl/ampl,first_appeared,1985,wikipedia,https://en.wikipedia.org/wiki/AMPL
pl/ampl,influenced_by,AWK,wikipedia,https://en.wikipedia.org/wiki/AMPL
pl/ampl,influenced_by,C,wikipedia,https://en.wikipedia.org/wiki/AMPL
pl/ampl,license,"Proprietary (translator), free and open-source (AMPL Solver Library)",wikipedia,https://en.wikipedia.org/wiki/AMPL
pl/ampl,homepage,http://www.ampl.com,wikipedia,https://en.wikipedia.org/wiki/AMPL
pl/angelscript,paradigms,multi-paradigm: scripting,wikipedia,https://en.wikipedia.org/wiki/AngelScript
pl/angelscript,paradigms,imperative (procedural,wikipedia,https://en.wikipedia.org/wiki/AngelScript
pl/angelscript,paradigms,object-oriented),wikipedia,https://en.wikipedia.org/wiki/AngelScript
pl/angelscript,typing,"static, strong",wikipedia,https://en.wikipedia.org/wiki/AngelScript
pl/angelscript,designed_by,Andreas Jönsson,wikipedia,https://en.wikipedia.org/wiki/AngelScript
pl/angelscript,first_appeared,2003,wikipedia,https://en.wikipedia.org/wiki/AngelScript
pl/angelscript,influenced_by,C++,wikipedia,https://en.wikipedia.org/wiki/AngelScript
pl/angelscript,license,zlib License,wikipedia,https://en.wikipedia.org/wiki/AngelScript
pl/angelscript,homepage,https://angelcode.com/angelscript/,wikipedia,https://en.wikipedia.org/wiki/AngelScript
pl/ant,designed_by,Apache Software Foundation,wikipedia,https://en.wikipedia.org/wiki/Apache_Ant
pl/ant,first_appeared,2000,wikipedia,https://en.wikipedia.org/wiki/Apache_Ant
pl/ant,license,Apache License 2.0,wikipedia,https://en.wikipedia.org/wiki/Apache_Ant
pl/ant,homepage,https://ant.apache.org/,wikipedia,https://en.wikipedia.org/wiki/Apache_Ant
pl/apache-groovy,paradigms,multi-paradigm: object-oriented,wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apache-groovy,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apache-groovy,paradigms,functional,wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apache-groovy,paradigms,aspect-oriented,wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apache-groovy,paradigms,scripting,wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apache-groovy,typing,"dynamic, static, strong, duck",wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apache-groovy,designed_by,Paul King (PMC Chair) Jochen Theodorou (Tech Lead) Guillaume Laforge Cedric Champeau Daniel Sun Eric Milles,wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apache-groovy,designed_by,James Strachan,wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apache-groovy,first_appeared,2003,wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apache-groovy,influenced_by,Java,wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apache-groovy,influenced_by,Python,wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apache-groovy,influenced_by,Ruby,wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apache-groovy,influenced_by,Smalltalk,wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apache-groovy,influenced_by,Perl,wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apache-groovy,license,Apache 2.0,wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apache-groovy,homepage,https://groovy-lang.org,wikipedia,https://en.wikipedia.org/wiki/Apache_Groovy
pl/apex,license,Proprietary,wikipedia,https://en.wikipedia.org/wiki/OpenEdge_Advanced_Business_Language
pl/apex,homepage,https://www.progress.com/openedge,wikipedia,https://en.wikipedia.org/wiki/OpenEdge_Advanced_Business_Language
pl/apl,paradigms,array,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl,paradigms,functional,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl,paradigms,modular,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl,typing,dynamic,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl,designed_by,Larry Breed,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl,designed_by,Dick Lathwell,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl,designed_by,Roger Moore,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl,designed_by,others,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl,designed_by,Kenneth E. Iverson,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl,first_appeared,1966,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl,influenced_by,Mathematical notation,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl,license,"Proprietary, open source",wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl,homepage,https://aplwiki.com/,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl-programming-language,paradigms,array,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl-programming-language,paradigms,functional,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl-programming-language,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl-programming-language,paradigms,modular,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl-programming-language,typing,dynamic,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl-programming-language,designed_by,Larry Breed,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl-programming-language,designed_by,Dick Lathwell,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl-programming-language,designed_by,Roger Moore,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl-programming-language,designed_by,others,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl-programming-language,designed_by,Kenneth E. Iverson,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl-programming-language,first_appeared,1966,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl-programming-language,influenced_by,Mathematical notation,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl-programming-language,license,"Proprietary, open source",wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/apl-programming-language,homepage,https://aplwiki.com/,wikipedia,https://en.wikipedia.org/wiki/APL_(programming_language)
pl/applescript,paradigms,natural language,wikipedia,https://en.wikipedia.org/wiki/AppleScript
pl/applescript,paradigms,scripting,wikipedia,https://en.wikipedia.org/wiki/AppleScript
pl/applescript,typing,"weak, dynamic",wikipedia,https://en.wikipedia.org/wiki/AppleScript
pl/applescript,designed_by,Apple Inc,wikipedia,https://en.wikipedia.org/wiki/AppleScript
pl/applescript,first_appeared,1993,wikipedia,https://en.wikipedia.org/wiki/AppleScript
pl/applescript,influenced_by,Natural language,wikipedia,https://en.wikipedia.org/wiki/AppleScript
pl/applescript,influenced_by,HyperTalk,wikipedia,https://en.wikipedia.org/wiki/AppleScript
pl/applescript,license,Proprietary (parts available under APSL),wikipedia,https://en.wikipedia.org/wiki/AppleScript
pl/applescript,homepage,https://developer.apple.com/library/archive/documentation/AppleScript/Conceptual/AppleScriptLangGuide,wikipedia,https://en.wikipedia.org/wiki/AppleScript
pl/applesoft-basic,first_appeared,1977,wikipedia,https://en.wikipedia.org/wiki/Applesoft_BASIC
pl/apt,paradigms,numerical control,wikipedia,https://en.wikipedia.org/wiki/APT_(programming_language)
pl/apt,designed_by,Douglas T. Ross,wikipedia,https://en.wikipedia.org/wiki/APT_(programming_language)
pl/apt,first_appeared,1956,wikipedia,https://en.wikipedia.org/wiki/APT_(programming_language)
pl/arc,paradigms,multi-paradigm: functional,wikipedia,https://en.wikipedia.org/wiki/Arc_(programming_language)
pl/arc,paradigms,meta,wikipedia,https://en.wikipedia.org/wiki/Arc_(programming_language)
pl/arc,paradigms,procedural,wikipedia,https://en.wikipedia.org/wiki/Arc_(programming_language)
pl/arc,typing,dynamic,wikipedia,https://en.wikipedia.org/wiki/Arc_(programming_language)
pl/arc,designed_by,Paul Graham,wikipedia,https://en.wikipedia.org/wiki/Arc_(programming_language)
pl/arc,designed_by,Robert Tappan Morris,wikipedia,https://en.wikipedia.org/wiki/Arc_(programming_language)
pl/arc,designed_by,Arc community,wikipedia,https://en.wikipedia.org/wiki/Arc_(programming_language)
pl/arc,first_appeared,2008,wikipedia,https://en.wikipedia.org/wiki/Arc_(programming_language)
pl/arc,influenced_by,Lisp,wikipedia,https://en.wikipedia.org/wiki/Arc_(programming_language)
pl/arc,influenced_by,Scheme,wikipedia,https://en.wikipedia.org/wiki/Arc_(programming_language)
pl/arc,license,Artistic License 2.0,wikipedia,https://en.wikipedia.org/wiki/Arc_(programming_language)
pl/arc,implementation_languages,Racket,wikipedia,https://en.wikipedia.org/wiki/Arc_(programming_language)
pl/arc,implementation_languages,Common Lisp,wikipedia,https://en.wikipedia.org/wiki/Arc_(programming_language)
pl/arc,homepage,http://arclanguage.org,wikipedia,https://en.wikipedia.org/wiki/Arc_(programming_language)
pl/arexx,paradigms,multiparadigm: procedural,wikipedia,https://en.wikipedia.org/wiki/Rexx
pl/arexx,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/Rexx
pl/arexx,typing,dynamic,wikipedia,https://en.wikipedia.org/wiki/Rexx
pl/arexx,designed_by,Mike Cowlishaw,wikipedia,https://en.wikipedia.org/wiki/Rexx
pl/arexx,designed_by,IBM,wikipedia,https://en.wikipedia.org/wiki/Rexx
pl/arexx,first_appeared,1979,wikipedia,https://en.wikipedia.org/wiki/Rexx
pl/arexx,influenced_by,PL/I,wikipedia,https://en.wikipedia.org/wiki/Rexx
pl/arexx,influenced_by,ALGOL,wikipedia,https://en.wikipedia.org/wiki/Rexx
pl/arexx,influenced_by,EXEC,wikipedia,https://en.wikipedia.org/wiki/Rexx
pl/arexx,influenced_by,EXEC 2,wikipedia,https://en.wikipedia.org/wiki/Rexx
pl/arturo,designed_by,America Online (AOL),wikipedia,https://en.wikipedia.org/wiki/ART_image_file_format
pl/asciidoc,designed_by,Matthew Peveler,wikipedia,https://en.wikipedia.org/wiki/AsciiDoc
pl/asciidoc,designed_by,Dan Allen,wikipedia,https://en.wikipedia.org/wiki/AsciiDoc
pl/asciidoc,designed_by,Michel Krämer,wikipedia,https://en.wikipedia.org/wiki/AsciiDoc
pl/asciidoc,designed_by,et al,wikipedia,https://en.wikipedia.org/wiki/AsciiDoc
pl/asciidoc,designed_by,Sarah White,wikipedia,https://en.wikipedia.org/wiki/AsciiDoc
pl/asciidoc,first_appeared,2002,wikipedia,https://en.wikipedia.org/wiki/AsciiDoc
pl/asciidoc,license,GPL v2,wikipedia,https://en.wikipedia.org/wiki/AsciiDoc
pl/asciidoc,homepage,http://asciidoc-py.github.io,wikipedia,https://en.wikipedia.org/wiki/AsciiDoc
pl/asic,first_appeared,1993,wikipedia,https://en.wikipedia.org/wiki/ASIC_programming_language
pl/asic,license,Shareware,wikipedia,https://en.wikipedia.org/wiki/ASIC_programming_language
pl/asm,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Assembly_language
pl/asm,paradigms,unstructured,wikipedia,https://en.wikipedia.org/wiki/Assembly_language
pl/asm,paradigms,often metaprogramming (through macros),wikipedia,https://en.wikipedia.org/wiki/Assembly_language
pl/asm,paradigms,certain assemblers are structured or object-oriented,wikipedia,https://en.wikipedia.org/wiki/Assembly_language
pl/asm,typing,none,wikipedia,https://en.wikipedia.org/wiki/Assembly_language
pl/asm,first_appeared,1947,wikipedia,https://en.wikipedia.org/wiki/Assembly_language
pl/asp,designed_by,Microsoft,wikipedia,https://en.wikipedia.org/wiki/Active_Server_Pages
pl/asp,license,Proprietary software,wikipedia,https://en.wikipedia.org/wiki/Active_Server_Pages
pl/asp,homepage,https://www.asp.net,wikipedia,https://en.wikipedia.org/wiki/Active_Server_Pages
pl/asp-net,designed_by,Microsoft,wikipedia,https://en.wikipedia.org/wiki/Active_Server_Pages
pl/asp-net,license,Proprietary software,wikipedia,https://en.wikipedia.org/wiki/Active_Server_Pages
pl/asp-net,homepage,https://www.asp.net,wikipedia,https://en.wikipedia.org/wiki/Active_Server_Pages
pl/aspectj,paradigms,aspect-oriented,wikipedia,https://en.wikipedia.org/wiki/AspectJ
pl/aspectj,designed_by,Eclipse Foundation,wikipedia,https://en.wikipedia.org/wiki/AspectJ
pl/aspectj,first_appeared,2001,wikipedia,https://en.wikipedia.org/wiki/AspectJ
pl/aspectj,license,Eclipse Public License,wikipedia,https://en.wikipedia.org/wiki/AspectJ
pl/aspectj,implementation_languages,Java,wikipedia,https://en.wikipedia.org/wiki/AspectJ
pl/aspectj,homepage,http://www.eclipse.org/aspectj/,wikipedia,https://en.wikipedia.org/wiki/AspectJ
pl/assembly,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Assembly_language
pl/assembly,paradigms,unstructured,wikipedia,https://en.wikipedia.org/wiki/Assembly_language
pl/assembly,paradigms,often metaprogramming (through macros),wikipedia,https://en.wikipedia.org/wiki/Assembly_language
pl/assembly,paradigms,certain assemblers are structured or object-oriented,wikipedia,https://en.wikipedia.org/wiki/Assembly_language
pl/assembly,typing,none,wikipedia,https://en.wikipedia.org/wiki/Assembly_language
pl/assembly,first_appeared,1947,wikipedia,https://en.wikipedia.org/wiki/Assembly_language
pl/assemblyscript,paradigms,multi-paradigm: functional,wikipedia,https://en.wikipedia.org/wiki/AssemblyScript
pl/assemblyscript,paradigms,generic,wikipedia,https://en.wikipedia.org/wiki/AssemblyScript
pl/assemblyscript,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/AssemblyScript
pl/assemblyscript,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/AssemblyScript
pl/assemblyscript,typing,static,wikipedia,https://en.wikipedia.org/wiki/AssemblyScript
pl/assemblyscript,designed_by,The AssemblyScript Project,wikipedia,https://en.wikipedia.org/wiki/AssemblyScript
pl/assemblyscript,designed_by,Daniel Wirtz,wikipedia,https://en.wikipedia.org/wiki/AssemblyScript
pl/assemblyscript,designed_by,Max Graey,wikipedia,https://en.wikipedia.org/wiki/AssemblyScript
pl/assemblyscript,first_appeared,2017,wikipedia,https://en.wikipedia.org/wiki/AssemblyScript
pl/assemblyscript,influenced_by,JavaScript,wikipedia,https://en.wikipedia.org/wiki/AssemblyScript
pl/assemblyscript,influenced_by,TypeScript,wikipedia,https://en.wikipedia.org/wiki/AssemblyScript
pl/assemblyscript,influenced_by,WebAssembly,wikipedia,https://en.wikipedia.org/wiki/AssemblyScript
pl/assemblyscript,license,Apache 2.0,wikipedia,https://en.wikipedia.org/wiki/AssemblyScript
pl/assemblyscript,homepage,http://www.assemblyscript.org,wikipedia,https://en.wikipedia.org/wiki/AssemblyScript
pl/asymptote,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Asymptote_(vector_graphics_language)
pl/asymptote,paradigms,typesetting,wikipedia,https://en.wikipedia.org/wiki/Asymptote_(vector_graphics_language)
pl/asymptote,typing,strong,wikipedia,https://en.wikipedia.org/wiki/Asymptote_(vector_graphics_language)
pl/asymptote,designed_by,Andy Hammerlindl,wikipedia,https://en.wikipedia.org/wiki/Asymptote_(vector_graphics_language)
pl/asymptote,designed_by,John C. Bowman,wikipedia,https://en.wikipedia.org/wiki/Asymptote_(vector_graphics_language)
pl/asymptote,designed_by,Tom Prince,wikipedia,https://en.wikipedia.org/wiki/Asymptote_(vector_graphics_language)
pl/asymptote,first_appeared,2004,wikipedia,https://en.wikipedia.org/wiki/Asymptote_(vector_graphics_language)
pl/asymptote,influenced_by,MetaPost,wikipedia,https://en.wikipedia.org/wiki/Asymptote_(vector_graphics_language)
pl/asymptote,license,LGPL,wikipedia,https://en.wikipedia.org/wiki/Asymptote_(vector_graphics_language)
pl/asymptote,implementation_languages,C++,wikipedia,https://en.wikipedia.org/wiki/Asymptote_(vector_graphics_language)
pl/asymptote,homepage,https://asymptote.sourceforge.io,wikipedia,https://en.wikipedia.org/wiki/Asymptote_(vector_graphics_language)
pl/at-2,paradigms,object-oriented (prototype-based),wikipedia,https://en.wikipedia.org/wiki/AmbientTalk
pl/at-2,paradigms,concurrent,wikipedia,https://en.wikipedia.org/wiki/AmbientTalk
pl/at-2,paradigms,event-driven,wikipedia,https://en.wikipedia.org/wiki/AmbientTalk
pl/at-2,paradigms,reflective,wikipedia,https://en.wikipedia.org/wiki/AmbientTalk
pl/at-2,typing,"dynamic, strong",wikipedia,https://en.wikipedia.org/wiki/AmbientTalk
pl/at-2,designed_by,Software Languages Lab,wikipedia,https://en.wikipedia.org/wiki/AmbientTalk
pl/at-2,designed_by,University of Brussels,wikipedia,https://en.wikipedia.org/wiki/AmbientTalk
pl/at-2,designed_by,Tom Van Cutsem,wikipedia,https://en.wikipedia.org/wiki/AmbientTalk
pl/at-2,designed_by,Stijn Mostinckx,wikipedia,https://en.wikipedia.org/wiki/AmbientTalk
