pl_id,canonical_name,lang_id_master,linguist_key,pygments_name,hyperpolyglot_name,rosettacode_name,rosettacode_url,esolang_url,source_flags,source_count,first_appeared,homepage,evidence_urls,paradigms,typing,designed_by,types,in_pldb,in_linguist,in_pygments,in_wikipedia,in_esolang,in_hyperpolyglot,in_rosettacode,in_manual_add,in_wikidata,created_via_issue,wikidata_qid,wikipedia_url,wikidata_url
pl/unknown-94,⦿⚚♆⚧⟁⌬⚶⟆⚡⟴⚘⍟⚕⧏⚜⫷⚡⌛⍨⚭⟊⚳⦾⏁⚋⟾⚬,id-d0a836b9,,,,,,https://esolangs.org/wiki/%E2%A6%BF%E2%9A%9A%E2%99%86%E2%9A%A7%E2%9F%81%E2%8C%AC%E2%9A%B6%E2%9F%86%E2%9A%A1%E2%9F%B4%E2%9A%98%E2%8D%9F%E2%9A%95%E2%A7%8F%E2%9A%9C%E2%AB%B7%E2%9A%A1%E2%8C%9B%E2%8D%A8%E2%9A%AD%E2%9F%8A%E2%9A%B3%E2%A6%BE%E2%8F%81%E2%9A%8B%E2%9F%BE%E2%9A%AC,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-95,⫵,id-8a05946b,,,,,,https://esolangs.org/wiki/%E2%AB%B5,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-96,〵䅂ㅅ,id-ecf4dcd1,,,,,,https://esolangs.org/wiki/%E3%80%B5%E4%85%82%E3%85%85,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-97,ごぼうとにんじん炒めたやつ,id-77447a7f,,,,,,https://esolangs.org/wiki/%E3%81%94%E3%81%BC%E3%81%86%E3%81%A8%E3%81%AB%E3%82%93%E3%81%98%E3%82%93%E7%82%92%E3%82%81%E3%81%9F%E3%82%84%E3%81%A4,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-98,ぬいぐるみアート,id-6cab774f,,,,,,https://esolangs.org/wiki/%E3%81%AC%E3%81%84%E3%81%90%E3%82%8B%E3%81%BF%E3%82%A2%E3%83%BC%E3%83%88,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-99,ㄅㄆㄇㄈㄉㄊㄋㄌ,id-9edcb726,,,,,,https://esolangs.org/wiki/%E3%84%85%E3%84%86%E3%84%87%E3%84%88%E3%84%89%E3%84%8A%E3%84%8B%E3%84%8C,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-100,䩥汬礀,id-f3a28a95,,,,,,https://esolangs.org/wiki/%E4%A9%A5%E6%B1%AC%E7%A4%80,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-101,一丁丂七丄丅丆万丈三上下丌不与丏丐丑丒专且丕世丗丘丙业丛东丝丞丟丠両丢丣两严並丧丨丩个丫丬中丮丯丰丱串丳临丵丶丷丸丹为主丼丽举丿乀乁乂乃乄久乆乇么义乊之乌乍乎乏,id-01c498a5,,,,,,https://esolangs.org/wiki/%E4%B8%80%E4%B8%81%E4%B8%82%E4%B8%83%E4%B8%84%E4%B8%85%E4%B8%86%E4%B8%87%E4%B8%88%E4%B8%89%E4%B8%8A%E4%B8%8B%E4%B8%8C%E4%B8%8D%E4%B8%8E%E4%B8%8F%E4%B8%90%E4%B8%91%E4%B8%92%E4%B8%93%E4%B8%94%E4%B8%95%E4%B8%96%E4%B8%97%E4%B8%98%E4%B8%99%E4%B8%9A%E4%B8%9B%E4%B8%9C%E4%B8%9D%E4%B8%9E%E4%B8%9F%E4%B8%A0%E4%B8%A1%E4%B8%A2%E4%B8%A3%E4%B8%A4%E4%B8%A5%E4%B8%A6%E4%B8%A7%E4%B8%A8%E4%B8%A9%E4%B8%AA%E4%B8%AB%E4%B8%AC%E4%B8%AD%E4%B8%AE%E4%B8%AF%E4%B8%B0%E4%B8%B1%E4%B8%B2%E4%B8%B3%E4%B8%B4%E4%B8%B5%E4%B8%B6%E4%B8%B7%E4%B8%B8%E4%B8%B9%E4%B8%BA%E4%B8%BB%E4%B8%BC%E4%B8%BD%E4%B8%BE%E4%B8%BF%E4%B9%80%E4%B9%81%E4%B9%82%E4%B9%83%E4%B9%84%E4%B9%85%E4%B9%86%E4%B9%87%E4%B9%88%E4%B9%89%E4%B9%8A%E4%B9%8B%E4%B9%8C%E4%B9%8D%E4%B9%8E%E4%B9%8F,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-102,中文,id-7be2d2d2,,,,,,https://esolangs.org/wiki/%E4%B8%AD%E6%96%87,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-103,中文（简体，中国大陆）,id-fc48bde3,,,,,,https://esolangs.org/wiki/%E4%B8%AD%E6%96%87%EF%BC%88%E7%AE%80%E4%BD%93%EF%BC%8C%E4%B8%AD%E5%9B%BD%E5%A4%A7%E9%99%86%EF%BC%89,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-104,中文（繁體，台灣）,id-b83a3a7d,,,,,,https://esolangs.org/wiki/%E4%B8%AD%E6%96%87%EF%BC%88%E7%B9%81%E9%AB%94%EF%BC%8C%E5%8F%B0%E7%81%A3%EF%BC%89,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-105,元旦,id-499e5d1f,,,,,,https://esolangs.org/wiki/%E5%85%83%E6%97%A6,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-106,勿忘国耻,id-b957c5a5,,,,,,https://esolangs.org/wiki/%E5%8B%BF%E5%BF%98%E5%9B%BD%E8%80%BB,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-107,只因你太美,id-e380840b,,,,,,https://esolangs.org/wiki/%E5%8F%AA%E5%9B%A0%E4%BD%A0%E5%A4%AA%E7%BE%8E,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-108,哮,id-9c7753fb,,,,,,https://esolangs.org/wiki/%E5%93%AE,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-109,啊！,id-f56d1771,,,,,,https://esolangs.org/wiki/%E5%95%8A%EF%BC%81,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-110,嘭！哐！叮！呲！咣！,id-7fc14f41,,,,,,https://esolangs.org/wiki/%E5%98%AD%EF%BC%81%E5%93%90%EF%BC%81%E5%8F%AE%EF%BC%81%E5%91%B2%EF%BC%81%E5%92%A3%EF%BC%81,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-111,噹硡氀,id-1c102ae6,,,,,,https://esolangs.org/wiki/%E5%99%B9%E7%A1%A1%E6%B0%80,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-112,坑,id-786d2af5,,,,,,https://esolangs.org/wiki/%E5%9D%91,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-113,大白话,id-21ea0d16,,,,,,https://esolangs.org/wiki/%E5%A4%A7%E7%99%BD%E8%AF%9D,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-114,大香蕉,id-bc23da1e,,,,,,https://esolangs.org/wiki/%E5%A4%A7%E9%A6%99%E8%95%89,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-115,字,id-582c5006,,,,,,https://esolangs.org/wiki/%E5%AD%97,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-116,干！,id-acfd624c,,,,,,https://esolangs.org/wiki/%E5%B9%B2%EF%BC%81,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-117,开？关！,id-b58aecab,,,,,,https://esolangs.org/wiki/%E5%BC%80%EF%BC%9F%E5%85%B3%EF%BC%81,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-118,彁,id-d95faab1,,,,,,https://esolangs.org/wiki/%E5%BD%81,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-119,彳亍,id-858b0072,,,,,,https://esolangs.org/wiki/%E5%BD%B3%E4%BA%8D,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-120,思,id-faf279e7,,,,,,https://esolangs.org/wiki/%E6%80%9D,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-121,掉爆子脑,id-3b9e1280,,,,,,https://esolangs.org/wiki/%E6%8E%89%E7%88%86%E5%AD%90%E8%84%91,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-122,操脑,id-3d54b68a,,,,,,https://esolangs.org/wiki/%E6%93%8D%E8%84%91,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-123,日本語,id-c12140a0,,,,,,https://esolangs.org/wiki/%E6%97%A5%E6%9C%AC%E8%AA%9E,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-124,横,id-a7d20fd2,,,,,,https://esolangs.org/wiki/%E6%A8%AA,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-125,欢声笑语,id-de5baa4b,,,,,,https://esolangs.org/wiki/%E6%AC%A2%E5%A3%B0%E7%AC%91%E8%AF%AD,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-126,死鱼,id-426862f2,,,,,,https://esolangs.org/wiki/%E6%AD%BB%E9%B1%BC,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-127,水滴,id-2d26cd08,,,,,,https://esolangs.org/wiki/%E6%B0%B4%E6%BB%B4,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-128,汐撅撅,id-5196f0fb,,,,,,https://esolangs.org/wiki/%E6%B1%90%E6%92%85%E6%92%85,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-129,活鸡,id-fb13c2a3,,,,,,https://esolangs.org/wiki/%E6%B4%BB%E9%B8%A1,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-130,海纳百川,id-7b48b9a5,,,,,,https://esolangs.org/wiki/%E6%B5%B7%E7%BA%B3%E7%99%BE%E5%B7%9D,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-131,瓜,id-26eea404,,,,,,https://esolangs.org/wiki/%E7%93%9C,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-132,硕鼠,id-f52c4856,,,,,,https://esolangs.org/wiki/%E7%A1%95%E9%BC%A0,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-133,神金，害我笑了一下,id-b0b70d0b,,,,,,https://esolangs.org/wiki/%E7%A5%9E%E9%87%91%EF%BC%8C%E5%AE%B3%E6%88%91%E7%AC%91%E4%BA%86%E4%B8%80%E4%B8%8B,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-134,綠酒千杯腸已爛,id-3ef3e3ab,,,,,,https://esolangs.org/wiki/%E7%B6%A0%E9%85%92%E5%8D%83%E6%9D%AF%E8%85%B8%E5%B7%B2%E7%88%9B,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-135,脑子爆掉,id-defb978d,,,,,,https://esolangs.org/wiki/%E8%84%91%E5%AD%90%E7%88%86%E6%8E%89,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-136,脑操,id-a542d6ab,,,,,,https://esolangs.org/wiki/%E8%84%91%E6%93%8D,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-137,脑蛇,id-c2d93a97,,,,,,https://esolangs.org/wiki/%E8%84%91%E8%9B%87,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-138,菜就多练,id-39df7913,,,,,,https://esolangs.org/wiki/%E8%8F%9C%E5%B0%B1%E5%A4%9A%E7%BB%83,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-139,菜就多练一一,id-bf4f45f2,,,,,,https://esolangs.org/wiki/%E8%8F%9C%E5%B0%B1%E5%A4%9A%E7%BB%83%E4%B8%80%E4%B8%80,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-140,蓝牙设备已准备连接,id-c2b1002e,,,,,,https://esolangs.org/wiki/%E8%93%9D%E7%89%99%E8%AE%BE%E5%A4%87%E5%B7%B2%E5%87%86%E5%A4%87%E8%BF%9E%E6%8E%A5,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-141,设令,id-e0e5435c,,,,,,https://esolangs.org/wiki/%E8%AE%BE%E4%BB%A4,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-142,诗,id-53e00f75,,,,,,https://esolangs.org/wiki/%E8%AF%97,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-143,这☪他✺妈✾都✣啥☾完♗意♮啊,id-2cb538ad,,,,,,https://esolangs.org/wiki/%E8%BF%99%E2%98%AA%E4%BB%96%E2%9C%BA%E5%A6%88%E2%9C%BE%E9%83%BD%E2%9C%A3%E5%95%A5%E2%98%BE%E5%AE%8C%E2%99%97%E6%84%8F%E2%99%AE%E5%95%8A,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-144,这不是编程语言！,id-96092b72,,,,,,https://esolangs.org/wiki/%E8%BF%99%E4%B8%8D%E6%98%AF%E7%BC%96%E7%A8%8B%E8%AF%AD%E8%A8%80%EF%BC%81,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-145,退！退！退！,id-53c41d59,,,,,,https://esolangs.org/wiki/%E9%80%80%EF%BC%81%E9%80%80%EF%BC%81%E9%80%80%EF%BC%81,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-146,隰有苌楚,id-c0b309d1,,,,,,https://esolangs.org/wiki/%E9%9A%B0%E6%9C%89%E8%8B%8C%E6%A5%9A,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-147,靈符,id-0802b0c1,,,,,,https://esolangs.org/wiki/%E9%9D%88%E7%AC%A6,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-148,驫鶭,id-4d400b88,,,,,,https://esolangs.org/wiki/%E9%A9%AB%E9%B6%AD,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-149,高尔夫,id-45f16d57,,,,,,https://esolangs.org/wiki/%E9%AB%98%E5%B0%94%E5%A4%AB,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-150,꧁༺քʊʀɛȶօʀȶʊʀɛ༻꧂,id-fa04b5cd,,,,,,https://esolangs.org/wiki/%EA%A7%81%E0%BC%BA%D6%84%CA%8A%CA%80%C9%9B%C8%B6%D6%85%CA%80%C8%B6%CA%8A%CA%80%C9%9B%E0%BC%BB%EA%A7%82,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-151,한국어,id-6e081b59,,,,,,https://esolangs.org/wiki/%ED%95%9C%EA%B5%AD%EC%96%B4,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-152,！中文,id-14a561ae,,,,,,https://esolangs.org/wiki/%EF%BC%81%E4%B8%AD%E6%96%87,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-153,！真正可用的中文,id-4fc8daf7,,,,,,https://esolangs.org/wiki/%EF%BC%81%E7%9C%9F%E6%AD%A3%E5%8F%AF%E7%94%A8%E7%9A%84%E4%B8%AD%E6%96%87,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-154,＿,id-6ce308f4,,,,,,https://esolangs.org/wiki/%EF%BC%BF,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-155,｛｝,id-d0f853c1,,,,,,https://esolangs.org/wiki/%EF%BD%9B%EF%BD%9D,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-156,🅿🅸🅴🆃,id-7a3a3fe6,,,,,,https://esolangs.org/wiki/%F0%9F%85%BF%F0%9F%85%B8%F0%9F%85%B4%F0%9F%86%83,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-157,🆒,id-9b319f7f,,,,,,https://esolangs.org/wiki/%F0%9F%86%92,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-158,🆖,id-028bb5dc,,,,,,https://esolangs.org/wiki/%F0%9F%86%96,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-159,🏳️‍⚧️🦞,id-6e716d65,,,,,,https://esolangs.org/wiki/%F0%9F%8F%B3%EF%B8%8F%E2%80%8D%E2%9A%A7%EF%B8%8F%F0%9F%A6%9E,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-160,🐢,id-49dc1817,,,,,,https://esolangs.org/wiki/%F0%9F%90%A2,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-161,👀,id-e7f901c0,,,,,,https://esolangs.org/wiki/%F0%9F%91%80,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-162,💽,id-a9dedaab,,,,,,https://esolangs.org/wiki/%F0%9F%92%BD,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-163,💾,id-579c0340,,,,,,https://esolangs.org/wiki/%F0%9F%92%BE,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-164,📀,id-bc81b1f7,,,,,,https://esolangs.org/wiki/%F0%9F%93%80,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-165,🕳️,id-3410b8f5,,,,,,https://esolangs.org/wiki/%F0%9F%95%B3%EF%B8%8F,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-166,🖴,id-264f13e1,,,,,,https://esolangs.org/wiki/%F0%9F%96%B4,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-167,🗿,id-091a0546,,,,,,https://esolangs.org/wiki/%F0%9F%97%BF,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-168,🥺,id-133ea9ea,,,,,,https://esolangs.org/wiki/%F0%9F%A5%BA,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-169,{,id-60ba4b2d,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/bangat-andstar,!@$%^&*()+,+,,,,,,https://esolangs.org/wiki/%21%40%24%25%5E%26%2A%28%29%2B,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-170,"+=-, -=+",+-----+,,,,,,https://esolangs.org/wiki/%2B%3D-%2C_-%3D%2B,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/pda,+-= PDA,+--pda,,,,,,https://esolangs.org/wiki/%2B-%3D_PDA,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/quote,"+-""quote",+--quote,,,,,,https://esolangs.org/wiki/%2B-%22quote,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/star-3,+-.%*,+-.,,,,,,https://esolangs.org/wiki/%2B-.%25%2A,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/star-4,+.*,+.,,,,,,https://esolangs.org/wiki/%2B.%2A,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/output,+Output,+output,,,,,,https://esolangs.org/wiki/%2BOutput,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/and-2,&-/,id-42e934f3,,,,,,https://esolangs.org/wiki/%26-%2F,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-171,(-),id-735fa081,,,,,,https://esolangs.org/wiki/%28-%29,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-172,-,id-3bc15c8a,,,,,,https://esolangs.org/wiki/-,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/and-3,"=,-&~",id-f3aeb402,,,,,,https://esolangs.org/wiki/%3D%2C-%26~,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/bang-8,~-~!,id-8a3ccfb0,,,,,,https://esolangs.org/wiki/~-~%21,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unknown-173,—-,id-b990c314,,,,,,https://esolangs.org/wiki/%E2%80%94-,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/c-c-c,--C-=C-C--,c--c-c,,,,,,https://esolangs.org/wiki/--C-%3DC-C--,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unless,--Unless,unless,,,,,,https://esolangs.org/wiki/--Unless,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/yay,--yay,yay,,,,,,https://esolangs.org/wiki/--yay,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/1,-1,1,,,,,,https://esolangs.org/wiki/-1,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/1-bytes,-1 bytes :/,1-bytes,,,,,,https://esolangs.org/wiki/-1_bytes_%3A%2F,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/2147483648-bytes,-2147483648 bytes .-.,2147483648-bytes-.-.,,,,,,https://esolangs.org/wiki/-2147483648_bytes_.-.,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/25-bytes-o-o,-25 bytes (O o),25-bytes-o-o,,,,,,https://esolangs.org/wiki/-25_bytes_%28O_o%29,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/5-bytes,-5 bytes ;),5-bytes,,,,,,https://esolangs.org/wiki/-5_bytes_%3B%29,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/data-storage,-Data Storage,data-storage,,,,,,https://esolangs.org/wiki/-Data_Storage,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/hash,~-Hash,hash,,,,,,https://esolangs.org/wiki/~-Hash,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/hell,Λ-HELL,hell,,,,,,https://esolangs.org/wiki/%CE%9B-HELL,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/output-2,-Output,output,,,,,,https://esolangs.org/wiki/-Output,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
